DateTime,DryBulb,DewPoint,RelHum,Atmos_Pressure,ExtHorizRad,ExtDirRad,HorzIRSky,GloHorzRad,DirNorRad,DifHorzRad,GloHorzIllum,DirNormIllum,DifHorzIllum,ZenLum,WindDir,wind_speed,TotSkyCvr,OpaqSkyCvr,Visibility,Ceiling_Hgt,PresWeathObs,PresWeathCodes,Precip_Wtr,Aerosol_Opt_Depth,SnowDepth,Days_Last_Snow,Albedo,Rain,Rain_Quantity
2021-01-13 23:00:00,-2.45,-14.43,39.35,88886.65,9999,9999,205.2,0.0,-0.0,0.0,999999,999999,999999,9999,250,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 00:00:00,-1.92,-13.7,40.15,88877.83,9999,9999,205.6,0.0,-0.0,0.0,999999,999999,999999,9999,265,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 01:00:00,-2.83,-13.22,44.65,88921.94,9999,9999,207.2,0.0,-0.0,0.0,999999,999999,999999,9999,274,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 02:00:00,-4.18,-12.91,50.65,88957.23,9999,9999,211.2,0.0,-0.0,0.0,999999,999999,999999,9999,283,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 03:00:00,-5.23,-12.84,55.15,89001.34,9999,9999,215.2,0.0,-0.0,0.0,999999,999999,999999,9999,291,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 04:00:00,-5.94,-12.83,58.25,89054.27,9999,9999,218.0,0.0,-0.0,0.0,999999,999999,999999,9999,299,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 05:00:00,-6.44,-13.06,59.4,89063.09,9999,9999,208.0,0.0,-0.0,0.0,999999,999999,999999,9999,301,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 06:00:00,-6.93,-13.45,59.75,89124.84,9999,9999,206.2,0.0,-0.0,0.0,999999,999999,999999,9999,302,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 07:00:00,-7.47,-13.84,60.35,89142.48,9999,9999,208.0,0.0,-0.0,0.0,999999,999999,999999,9999,305,2.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 08:00:00,-6.17,-13.59,55.7,89168.95,9999,9999,201.2,0.0,-0.0,0.0,999999,999999,999999,9999,305,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 09:00:00,-5.11,-12.75,55.05,89186.59,9999,9999,197.4,97.0,277.53,57.0,999999,999999,999999,9999,308,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 10:00:00,-1.2,-10.18,50.5,89195.41,9999,9999,215.4,198.0,311.1,116.0,999999,999999,999999,9999,309,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 11:00:00,0.57,-8.97,48.85,89168.95,9999,9999,222.4,278.0,356.91,154.0,999999,999999,999999,9999,305,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 12:00:00,1.87,-7.67,49.2,89151.3,9999,9999,220.4,365.0,602.64,130.0,999999,999999,999999,9999,294,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 13:00:00,2.8,-8.65,42.7,89107.2,9999,9999,228.0,343.0,491.96,152.0,999999,999999,999999,9999,275,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 14:00:00,3.13,-9.15,40.1,89124.84,9999,9999,235.6,313.0,581.13,114.0,999999,999999,999999,9999,275,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 15:00:00,2.85,-8.48,43.1,89160.12,9999,9999,227.2,139.0,82.15,118.0,999999,999999,999999,9999,274,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 16:00:00,2.3,-9.1,42.7,89213.05,9999,9999,231.0,51.0,22.43,48.0,999999,999999,999999,9999,280,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 17:00:00,1.18,-9.89,43.5,89292.45,9999,9999,234.6,0.0,-0.0,0.0,999999,999999,999999,9999,312,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 18:00:00,-2.45,-10.64,53.4,89363.02,9999,9999,226.4,0.0,-0.0,0.0,999999,999999,999999,9999,315,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 19:00:00,-4.53,-11.94,56.2,89442.42,9999,9999,240.4,0.0,-0.0,0.0,999999,999999,999999,9999,313,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 20:00:00,-3.59,-13.33,46.85,89512.99,9999,9999,237.6,0.0,-0.0,0.0,999999,999999,999999,9999,311,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 21:00:00,-4.8,-13.4,51.0,89565.92,9999,9999,247.0,0.0,-0.0,0.0,999999,999999,999999,9999,310,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 22:00:00,-5.39,-13.66,52.2,89601.21,9999,9999,240.2,0.0,-0.0,0.0,999999,999999,999999,9999,308,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-14 23:00:00,-6.15,-14.32,52.4,89548.28,9999,9999,226.4,0.0,-0.0,0.0,999999,999999,999999,9999,306,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 00:00:00,-7.09,-15.18,52.5,89557.1,9999,9999,211.8,0.0,-0.0,0.0,999999,999999,999999,9999,306,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 01:00:00,-7.91,-16.07,51.95,89574.74,9999,9999,202.8,0.0,-0.0,0.0,999999,999999,999999,9999,308,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 02:00:00,-8.55,-16.84,51.2,89557.1,9999,9999,195.0,0.0,-0.0,0.0,999999,999999,999999,9999,311,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 03:00:00,-9.05,-17.74,49.35,89574.74,9999,9999,180.8,0.0,-0.0,0.0,999999,999999,999999,9999,312,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 04:00:00,-8.93,-18.26,46.8,89574.74,9999,9999,180.6,0.0,-0.0,0.0,999999,999999,999999,9999,312,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 05:00:00,-8.79,-18.58,45.05,89583.56,9999,9999,185.2,0.0,-0.0,0.0,999999,999999,999999,9999,311,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 06:00:00,-8.67,-18.57,44.65,89618.85,9999,9999,184.2,0.0,-0.0,0.0,999999,999999,999999,9999,310,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 07:00:00,-8.59,-18.42,44.95,89689.42,9999,9999,188.8,0.0,-0.0,0.0,999999,999999,999999,9999,308,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 08:00:00,-4.89,-16.43,40.0,89768.82,9999,9999,183.2,0.0,-0.0,0.0,999999,999999,999999,9999,310,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 09:00:00,-3.45,-15.39,39.15,89839.39,9999,9999,184.0,114.0,472.9,45.0,999999,999999,999999,9999,307,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 10:00:00,-1.55,-13.03,41.25,89909.96,9999,9999,186.2,240.0,602.18,80.0,999999,999999,999999,9999,303,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 11:00:00,0.25,-12.89,36.6,89865.85,9999,9999,187.6,331.0,651.65,103.0,999999,999999,999999,9999,292,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 12:00:00,1.41,-15.04,28.25,89839.39,9999,9999,189.4,376.0,656.97,118.0,999999,999999,999999,9999,258,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 13:00:00,1.84,-12.74,33.05,89804.1,9999,9999,192.4,386.0,725.84,102.0,999999,999999,999999,9999,193,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 14:00:00,2.28,-14.54,27.65,89742.35,9999,9999,197.0,335.0,714.58,88.0,999999,999999,999999,9999,176,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 15:00:00,2.1,-14.7,27.65,89760.0,9999,9999,194.0,244.0,718.19,58.0,999999,999999,999999,9999,176,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 16:00:00,1.89,-13.54,30.85,89786.46,9999,9999,193.2,110.0,554.11,34.0,999999,999999,999999,9999,189,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 17:00:00,1.09,-12.39,35.85,89804.1,9999,9999,193.0,0.0,-0.0,0.0,999999,999999,999999,9999,217,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 18:00:00,0.15,-12.22,38.9,89874.68,9999,9999,190.2,0.0,-0.0,0.0,999999,999999,999999,9999,271,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 19:00:00,-0.66,-12.26,41.15,89927.61,9999,9999,192.8,0.0,-0.0,0.0,999999,999999,999999,9999,299,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 20:00:00,-0.55,-13.37,37.3,89980.54,9999,9999,193.0,0.0,-0.0,0.0,999999,999999,999999,9999,307,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 21:00:00,-1.16,-13.64,38.15,89989.36,9999,9999,189.8,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 22:00:00,-1.77,-13.84,39.25,89980.54,9999,9999,188.8,0.0,-0.0,0.0,999999,999999,999999,9999,307,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-15 23:00:00,-2.48,-14.07,40.6,89945.25,9999,9999,191.6,0.0,-0.0,0.0,999999,999999,999999,9999,313,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 00:00:00,-3.34,-14.39,42.15,89909.96,9999,9999,188.2,0.0,-0.0,0.0,999999,999999,999999,9999,318,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 01:00:00,-4.57,-14.76,44.85,89892.32,9999,9999,188.6,0.0,-0.0,0.0,999999,999999,999999,9999,321,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 02:00:00,-5.07,-15.04,45.5,89839.39,9999,9999,189.4,0.0,-0.0,0.0,999999,999999,999999,9999,324,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 03:00:00,-4.85,-15.33,43.7,89830.57,9999,9999,184.4,0.0,-0.0,0.0,999999,999999,999999,9999,326,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 04:00:00,-4.38,-15.48,41.65,89795.28,9999,9999,182.8,0.0,-0.0,0.0,999999,999999,999999,9999,327,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 05:00:00,-4.24,-15.59,40.85,89768.82,9999,9999,186.0,0.0,-0.0,0.0,999999,999999,999999,9999,324,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 06:00:00,-4.15,-15.66,40.35,89760.0,9999,9999,182.0,0.0,-0.0,0.0,999999,999999,999999,9999,323,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 07:00:00,-4.1,-15.82,39.65,89733.53,9999,9999,182.6,0.0,-0.0,0.0,999999,999999,999999,9999,319,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 08:00:00,-4.25,-15.75,40.35,89777.64,9999,9999,182.6,0.0,0.0,0.0,999999,999999,999999,9999,327,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 09:00:00,-3.98,-16.64,36.7,89777.64,9999,9999,184.4,119.0,527.72,41.0,999999,999999,999999,9999,319,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 10:00:00,-2.63,-14.54,39.5,89821.75,9999,9999,188.6,245.0,627.02,77.0,999999,999999,999999,9999,257,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 11:00:00,-0.9,-14.45,35.05,89715.89,9999,9999,197.0,342.0,706.5,93.0,999999,999999,999999,9999,189,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 12:00:00,-1.42,-10.69,49.3,89724.71,9999,9999,219.8,391.0,728.05,103.0,999999,999999,999999,9999,150,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 13:00:00,0.61,-14.87,30.35,89689.42,9999,9999,223.2,385.0,699.81,109.0,999999,999999,999999,9999,115,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 14:00:00,-0.11,-11.15,43.2,89610.03,9999,9999,229.4,343.0,745.04,83.0,999999,999999,999999,9999,110,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 15:00:00,-0.67,-10.44,47.6,89610.03,9999,9999,222.2,241.0,659.26,68.0,999999,999999,999999,9999,112,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 16:00:00,-2.01,-8.65,60.45,89645.31,9999,9999,234.6,101.0,376.91,48.0,999999,999999,999999,9999,123,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 17:00:00,-0.82,-13.13,38.8,89662.96,9999,9999,233.0,0.0,-0.0,0.0,999999,999999,999999,9999,170,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 18:00:00,-1.28,-12.88,40.95,89707.07,9999,9999,225.2,0.0,-0.0,0.0,999999,999999,999999,9999,305,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 19:00:00,-1.8,-13.36,40.9,89715.89,9999,9999,202.2,0.0,-0.0,0.0,999999,999999,999999,9999,318,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 20:00:00,-5.82,-17.87,38.05,89786.46,9999,9999,195.2,0.0,-0.0,0.0,999999,999999,999999,9999,318,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 21:00:00,-7.48,-19.0,39.25,89812.92,9999,9999,190.6,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 22:00:00,-8.77,-20.08,39.55,89839.39,9999,9999,186.6,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-16 23:00:00,-9.1,-20.89,37.85,89689.42,9999,9999,183.6,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 00:00:00,-9.03,-21.34,36.2,89698.24,9999,9999,189.0,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 01:00:00,-8.66,-21.44,34.85,89751.17,9999,9999,196.8,0.0,-0.0,0.0,999999,999999,999999,9999,315,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 02:00:00,-8.79,-21.43,35.25,89751.17,9999,9999,200.2,0.0,-0.0,0.0,999999,999999,999999,9999,315,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 03:00:00,-9.11,-21.13,37.1,89795.28,9999,9999,212.4,0.0,-0.0,0.0,999999,999999,999999,9999,314,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 04:00:00,-9.34,-20.82,38.8,89768.82,9999,9999,208.2,0.0,-0.0,0.0,999999,999999,999999,9999,313,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 05:00:00,-9.66,-20.66,40.35,89795.28,9999,9999,202.6,0.0,-0.0,0.0,999999,999999,999999,9999,313,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 06:00:00,-10.2,-20.75,41.75,89804.1,9999,9999,192.2,0.0,-0.0,0.0,999999,999999,999999,9999,313,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 07:00:00,-10.25,-20.84,41.6,89848.21,9999,9999,191.0,0.0,-0.0,0.0,999999,999999,999999,9999,314,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 08:00:00,-8.71,-19.92,39.9,89918.78,9999,9999,190.0,0.0,0.0,0.0,999999,999999,999999,9999,313,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 09:00:00,-7.22,-18.6,39.8,89989.36,9999,9999,189.4,101.0,273.67,60.0,999999,999999,999999,9999,311,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 10:00:00,-3.82,-15.05,41.4,90033.47,9999,9999,190.8,155.0,103.6,127.0,999999,999999,999999,9999,312,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 11:00:00,-0.99,-15.71,31.8,89980.54,9999,9999,196.2,205.0,90.11,173.0,999999,999999,999999,9999,312,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 12:00:00,-1.34,-12.5,42.4,89980.54,9999,9999,198.8,308.0,296.08,190.0,999999,999999,999999,9999,320,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 13:00:00,-0.1,-9.59,48.85,89998.18,9999,9999,208.2,395.0,741.93,100.0,999999,999999,999999,9999,319,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 14:00:00,0.04,-8.24,53.7,89936.43,9999,9999,217.8,212.0,110.68,173.0,999999,999999,999999,9999,304,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 15:00:00,-0.08,-8.27,54.05,89936.43,9999,9999,221.6,175.0,188.02,125.0,999999,999999,999999,9999,300,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 16:00:00,-0.8,-8.53,55.85,89909.96,9999,9999,238.2,72.0,90.19,59.0,999999,999999,999999,9999,302,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 17:00:00,-1.55,-11.2,47.8,89909.96,9999,9999,230.6,0.0,-0.0,0.0,999999,999999,999999,9999,310,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 18:00:00,-0.55,-14.63,33.65,89954.07,9999,9999,228.4,0.0,-0.0,0.0,999999,999999,999999,9999,321,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 19:00:00,-0.17,-15.27,31.05,90033.47,9999,9999,237.2,0.0,-0.0,0.0,999999,999999,999999,9999,326,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 20:00:00,-1.38,-13.49,39.25,90156.97,9999,9999,207.0,0.0,-0.0,0.0,999999,999999,999999,9999,3,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 21:00:00,-1.5,-13.6,39.25,90271.65,9999,9999,206.8,0.0,-0.0,0.0,999999,999999,999999,9999,351,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 22:00:00,-1.77,-13.84,39.25,90333.4,9999,9999,203.2,0.0,-0.0,0.0,999999,999999,999999,9999,333,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-17 23:00:00,-2.13,-14.15,39.3,90245.18,9999,9999,206.4,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 00:00:00,-4.18,-14.73,43.65,90245.18,9999,9999,226.4,0.0,-0.0,0.0,999999,999999,999999,9999,307,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 01:00:00,-5.23,-14.62,47.7,90236.36,9999,9999,246.0,0.0,-0.0,0.0,999999,999999,999999,9999,306,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 02:00:00,-5.6,-14.42,49.85,90254.01,9999,9999,237.6,0.0,-0.0,0.0,999999,999999,999999,9999,306,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 03:00:00,-5.5,-14.23,50.25,90377.51,9999,9999,236.8,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 04:00:00,-5.61,-14.29,50.45,90368.69,9999,9999,228.0,0.0,-0.0,0.0,999999,999999,999999,9999,305,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 05:00:00,-5.72,-14.48,50.05,90324.58,9999,9999,221.0,0.0,-0.0,0.0,999999,999999,999999,9999,307,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 06:00:00,-6.36,-14.92,50.7,90315.76,9999,9999,205.0,0.0,-0.0,0.0,999999,999999,999999,9999,308,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 07:00:00,-6.97,-15.22,51.85,90342.22,9999,9999,200.2,0.0,-0.0,0.0,999999,999999,999999,9999,308,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 08:00:00,-5.96,-15.5,46.9,90386.33,9999,9999,205.4,0.0,0.0,0.0,999999,999999,999999,9999,313,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 09:00:00,-4.55,-13.82,48.35,90448.08,9999,9999,206.0,121.0,487.05,47.0,999999,999999,999999,9999,312,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 10:00:00,-1.54,-9.99,52.55,90492.19,9999,9999,200.6,258.0,707.66,65.0,999999,999999,999999,9999,303,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 11:00:00,1.53,-11.51,37.3,90509.83,9999,9999,208.6,357.0,779.56,78.0,999999,999999,999999,9999,251,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 12:00:00,2.37,-10.17,39.05,90421.62,9999,9999,221.0,411.0,819.18,82.0,999999,999999,999999,9999,201,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 13:00:00,3.26,-10.71,35.15,90333.4,9999,9999,215.2,410.0,818.1,82.0,999999,999999,999999,9999,180,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 14:00:00,3.32,-8.89,40.4,90342.22,9999,9999,216.2,356.0,789.61,75.0,999999,999999,999999,9999,174,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 15:00:00,3.19,-7.63,44.95,90386.33,9999,9999,209.8,260.0,771.75,52.0,999999,999999,999999,9999,177,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 16:00:00,2.77,-8.27,44.05,90412.8,9999,9999,208.8,123.0,609.14,33.0,999999,999999,999999,9999,174,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 17:00:00,2.06,-8.73,44.7,90456.9,9999,9999,206.0,0.0,-0.0,0.0,999999,999999,999999,9999,220,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 18:00:00,1.03,-9.12,46.7,90509.83,9999,9999,205.0,0.0,-0.0,0.0,999999,999999,999999,9999,277,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 19:00:00,-1.7,-10.13,52.6,90545.12,9999,9999,204.0,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 20:00:00,-0.84,-9.96,50.05,90598.05,9999,9999,205.4,0.0,-0.0,0.0,999999,999999,999999,9999,310,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 21:00:00,-1.27,-10.6,49.1,90615.69,9999,9999,205.8,0.0,-0.0,0.0,999999,999999,999999,9999,314,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 22:00:00,-1.22,-11.03,47.3,90677.44,9999,9999,208.6,0.0,-0.0,0.0,999999,999999,999999,9999,322,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-18 23:00:00,-1.74,-11.29,48.1,90633.34,9999,9999,235.8,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 00:00:00,-2.67,-11.69,49.9,90677.44,9999,9999,240.8,0.0,-0.0,0.0,999999,999999,999999,9999,306,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 01:00:00,-4.03,-12.08,53.55,90686.27,9999,9999,230.4,0.0,-0.0,0.0,999999,999999,999999,9999,303,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 02:00:00,-4.14,-11.89,54.8,90686.27,9999,9999,249.8,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 03:00:00,-4.98,-11.98,58.0,90695.09,9999,9999,225.4,0.0,-0.0,0.0,999999,999999,999999,9999,304,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 04:00:00,-5.55,-12.09,60.0,90730.37,9999,9999,219.4,0.0,-0.0,0.0,999999,999999,999999,9999,307,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 05:00:00,-5.86,-12.27,60.55,90774.48,9999,9999,216.6,0.0,-0.0,0.0,999999,999999,999999,9999,314,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 06:00:00,-6.07,-12.44,60.7,90800.95,9999,9999,218.2,0.0,-0.0,0.0,999999,999999,999999,9999,319,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 07:00:00,-6.56,-12.73,61.55,90809.77,9999,9999,210.0,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 08:00:00,-6.83,-13.99,56.75,90836.23,9999,9999,206.4,0.0,0.0,0.0,999999,999999,999999,9999,306,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2021-01-19 09:00:00,-5.84,-12.85,57.7,90871.52,9999,9999,207.4,130.0,596.75,38.0,999999,999999,999999,9999,310,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
