GloHorzRad,DifHorzRad,DryBulb
484.269989,56.40999985,18.94000053
282.7399902,32.93000031,17.98999977
100.5100021,11.71000004,16.67000008
0,0,15.17000008
0,0,13.69999981
0,0,12.43000031
0,0,11.34000015
0,0,10.40999985
0,0,9.590000153
0,0,8.829999924
0,0,8.100000381
0,0,7.380000114
0,0,6.829999924
0,0,6.599999905
24.87000084,6.989999771,7.889999866
95.95999908,95.95999908,10.88000011
325.8200073,91.63999939,14.19999981
610.2800293,115.0500031,16.77000046
642.3200073,180.6600037,18.54999924
440.6300049,440.6300049,19.76000023
799.210022,224.7799988,20.60000038
966.7399902,182.25,21.30999947
699.5700073,196.7599945,22.10000038
333.25,333.25,23.03000069
405.5499878,114.0699997,23.5
294.5,55.52000046,23.13999939
86.30000305,24.27000046,22.22999954
0,0,21.05999947
0,0,19.89999962
0,0,18.95999908
0,0,18.18000031
0,0,17.43000031
0,0,16.59000015
0,0,15.52000046
0,0,14.10000038
0,0,12.32999992
0,0,10.77000046
0,0,10.10000038
16.95000076,4.130000114,11.01000023
190.4700012,30.29999924,13.02999973
376.6600037,59.91999817,15.10000038
568.3099976,90.41000366,16.37999916
738.8099976,117.5400009,17.04000092
862.0700073,137.1399994,17.45000076
495.3200073,120.6299973,18.02000046
484.3099976,117.9499969,19.13999939
804.25,127.9499969,21.20000076
653.0200195,103.8899994,23.20000076
467.9200134,74.44000244,22.77000046
276.0400085,43.90999985,21.67000008
101.9800034,16.21999931,20.20000076
0,0,18.64999962
0,0,17.29999924
0,0,16.37000084
0,0,15.71000004
0,0,15.13000011
0,0,14.39000034
0,0,13.28999996
0,0,11.60000038
0,0,9.31000042
0,0,7.21999979
0,0,6.300000191
29.92000008,8.720000267,7.409999847
213.9299927,42.00999832,10.05000019
419.5899963,82.40000153,13.19999981
631.0200195,123.9199982,16.02000046
818.9799805,160.8300018,18.36000061
753.7700195,219.5899963,20.29000092
471.4100037,471.4100037,21.84000015
784.7800293,228.6300049,23.05999947
413.2099915,413.2099915,24
335.9200134,335.9200134,24.5
410.7399902,119.6600037,24.06999969
308.4599915,60.56999969,22.98999977
91.59999847,26.69000053,21.52000046
0,0,19.96999931
0,0,18.60000038
0,0,17.62999916
0,0,16.93000031
0,0,16.31999969
0,0,15.59000015
0,0,14.55000019
0,0,13
0,0,10.92000008
0,0,9.029999733
0,0,8.199999809
29.72999954,10.81000042,9.300000191
211.0899963,52.31000137,11.92000008
306.0700073,111.3000031,15
269.5100098,269.5100098,17.68000031
349.2099915,349.2099915,19.85000038
692.4899902,251.8200073,21.54000092
432.9400024,432.9400024,22.82999992
720.8200073,262.1300049,23.76000023
867.5700073,214.9799957,24.39999962
526.210022,191.3600006,24.70000076
508.3299866,125.9599991,24.05999947
225.6900024,82.06999969,22.40999985
115.9100037,28.71999931,20.13999939
0,0,17.63999939
0,0,15.30000019
0,0,13.43000031
0,0,12
0,0,10.89000034
0,0,10
0,0,9.210000038
0,0,8.399999619
0,0,7.53000021
0,0,6.800000191
0,0,6.5
56.24000168,29.87000084,7.610000134
280.6799927,149.0700073,10.11999989
151.2299957,151.2299957,12.80000019
225.9900055,225.9900055,14.68000031
292.3500061,292.3500061,15.77999973
340.25,340.25,16.37999916
362.0299988,362.0299988,16.77000046
354.0899963,354.0899963,17.21999931
317.7600098,317.7600098,18
907.2399902,481.8299866,18.79999924
669.4500122,355.5400085,18.54999924
111.8399963,111.8399963,17.87000084
43.52000046,43.52000046,16.90999985
0,0,15.81000042
0,0,14.69999981
0,0,13.68999958
0,0,12.76000023
0,0,11.89999962
0,0,11.06000042
0,0,10.19999981
0,0,9.300000191
0,0,8.359999657
0,0,7.610000134
0,0,7.300000191
51.81000137,22.12999916,8.010000229
93.66000366,93.66000366,9.710000038
179.4700012,179.4700012,11.80000019
699.6099854,298.8800049,13.75
903.5900269,386.019989,15.48999977
401.5700073,401.5700073,17.03000069
427.1300049,427.1300049,18.39999962
417.8099976,417.8099976,19.61000061
981.6699829,419.3699951,20.70000076
306.0799866,306.0799866,21.61000061
221.3200073,221.3200073,22
133.1100006,133.1100006,21.60000038
52.61999893,52.61999893,20.55999947
0,0,19.18000031
0,0,17.70000076
0,0,16.36000061
0,0,15.14999962
0,0,14.05000019
0,0,13
0,0,11.97000027
0,0,10.89999962
0,0,9.819999695
0,0,8.949999809
0,0,8.600000381
40.84000015,9.180000305,8.930000305
108.0400009,108.0400009,9.699999809
349.8500061,78.61000061,10.60000038
519.6199951,116.75,11.38000011
675.8200073,97.55999756,12.07999992
785.25,113.3600006,12.82999992
834.9699707,120.5400009,13.72999954
816.8499756,117.9199982,14.92000008
733.8599854,105.9400024,16.5
599.4199829,86.52999878,17.79999924
434.3699951,62.70999908,17.52000046
262.4500122,37.88999939,16.79999924
105.3300018,15.21000004,15.80000019
0,0,14.71000004
0,0,13.69999981
0,0,12.89000034
0,0,12.21000004
0,0,11.55000019
0,0,10.78999996
0,0,9.81000042
0,0,8.5
0,0,6.869999886
0,0,5.420000076
0,0,4.800000191
39.38000107,11.61999989,5.489999771
99.55999756,99.55999756,7.210000038
320.1000061,94.41999817,9.399999619
479.6000061,95.55000305,11.59000015
617.5200195,123.0299988,13.65999985
716.9299927,142.8399963,15.55000019
753.210022,222.1900024,17.20000076
736.9400024,217.3899994,18.56999969
670.2299805,133.5299988,19.60000038
548.0700073,109.1900024,20.10000038
398.0100098,79.30000305,19.71999931
238.75,70.43000031,18.76000023
98.37000275,19.60000038,17.45000076
0,0,16.04999924
0,0,14.80000019
0,0,13.88000011
0,0,13.22000027
0,0,12.68000031
0,0,12.10000038
0,0,11.35999966
0,0,10.30000019
0,0,8.909999847
0,0,7.650000095
0,0,7.099999905
42.33000183,14.97999954,7.900000095
102.6299973,102.6299973,9.779999733
192.5,192.5,12
483.8800049,171.25,13.93000031
622.0700073,220.1600037,15.53999996
423.8900146,423.8900146,16.95000076
766.8599854,271.3999939,18.28000069
440.769989,440.769989,19.62000084
674.8699951,238.8399963,21.10000038
324.5299988,324.5299988,22.20000076
236.1699982,236.1699982,21.76000023
245.0899963,86.73999786,20.70000076
224.9799957,54.06000137,19.40999985
0,0,18.28000069
0,0,17.70000076
0,0,17.70000076
0,0,17.19000053
0,0,16.15999985
0,0,14.97999954
0,0,14
0,0,13.60000038
0,0,13.14000034
0,0,12.17000008
0,0,11.30000019
17.12999916,17.12999916,10.98999977
68,68,11.18999958
126.6900024,126.6900024,11.69999981
186.5299988,186.5299988,12.34000015
239.4400024,239.4400024,13.03999996
277.5499878,277.5499878,13.72999954
294.8500061,294.8500061,14.38000011
288.5400085,288.5400085,14.92000008
259.6499939,259.6499939,15.30000019
212.7899933,212.7899933,15.47999954
155.1799927,155.1799927,15.5
95,95,15.38000011
39.77000046,39.77000046,15.18000031
0,0,14.93999958
0,0,14.69999981
0,0,14.48999977
0,0,14.30000019
0,0,14.10999966
0,0,13.89999962
0,0,13.64000034
0,0,13.30000019
0,0,12.89999962
0,0,12.55000019
0,0,12.39999962
59.31999969,19.40999985,12.65999985
107.4499969,107.4499969,13.36999989
420.2900085,137.5399933,14.39999962
291.980011,291.980011,15.64999962
790.9699707,258.8399963,16.98999977
916.1500244,299.7999878,18.30999947
460.3599854,460.3599854,19.47999954
450.5599976,450.5599976,20.38999939
857.3300171,280.5499878,20.89999962
703.3900146,230.1799927,21
243.1900024,243.1900024,20.64999962
149.5,149.5,19.73999977
63.40000153,63.40000153,18.47999954
0,0,17.05999947
0,0,15.69999981
0,0,14.55000019
0,0,13.57999992
0,0,12.72000027
0,0,11.89000034
0,0,11.01000023
0,0,10
0,0,8.859999657
0,0,7.900000095
0,0,7.5
30.38999939,7.449999809,8.539999962
197.1100006,31.62000084,10.88000011
362.4899902,58.15000153,13.39999962
302.7900085,74.26000214,15.17000008
679.3300171,108.9700012,16.23999977
786.2399902,126.1200027,16.87000084
834.75,133.8999939,17.32999992
817.0499878,131.0599976,17.87999916
735.9899902,118.0599976,18.79999924
604.4899902,96.95999908,19.70000076
442.5899963,70.98999786,19.34000015
273.2000122,43.81999969,18.39999962
66.91999817,16.40999985,17.06999969
0,0,15.53999996
0,0,14
0,0,12.60999966
0,0,11.39000034
0,0,10.31999969
0,0,9.380000114
0,0,8.539999962
0,0,7.800000191
0,0,7.150000095
0,0,6.679999828
0,0,6.5
44.56999969,18.97999954,7.099999905
93.84999847,93.84999847,8.609999657
291.9899902,124.3499985,10.60000038
250.4600067,250.4600067,12.68000031
544.9799805,232.0899963,14.72000027
370.2200012,370.2200012,16.62000084
668.960022,284.8800049,18.29000092
854.8800049,258.3299866,19.64999962
590.1799927,251.3300018,20.60000038
633.4699707,191.4299927,21
355.9700012,151.6000061,20.64999962
129.5899963,129.5899963,19.71999931
95.87000275,40.83000183,18.37000084
0,0,16.77000046
0,0,15.10000038
0,0,13.5
0,0,12.02000046
0,0,10.68999958
0,0,9.520000458
0,0,8.550000191
0,0,7.800000191
0,0,7.289999962
0,0,6.989999771
0,0,6.900000095
72.25,39.24000168,7.900000095
251.3899994,136.5399933,10.21000004
456.6799927,248.0299988,12.80000019
220.3800049,220.3800049,14.85000038
848.9099731,461.0599976,16.28000069
325.0599976,325.0599976,17.22999954
344.9200134,344.9200134,17.81999969
337.6700134,337.6700134,18.17000008
304.480011,304.480011,18.39999962
250.6000061,250.6000061,18.60000038
184.1900024,184.1900024,18.70000076
345.8699951,187.8500061,18.43000031
152.0599976,82.58999634,17.72999954
0,0,16.76000023
0,0,15.69999981
0,0,14.68000031
0,0,13.68999958
0,0,12.68999958
0,0,11.63000011
0,0,10.47999954
0,0,9.199999809
0,0,7.809999943
0,0,6.670000076
0,0,6.199999809
34.52000046,10.35000038,7.289999962
260.230011,52.83000183,9.899999619
210.9400024,63.24000168,13
306.4200134,91.87000275,15.77000046
870.1500244,176.6499939,18.04999924
1004.859985,204,19.87000084
478.4299927,143.4499969,21.25
468.4200134,140.4499969,22.21999931
422.5899963,126.6999969,22.79999924
775.7000122,157.4700012,23
571.2299805,115.9700012,22.69000053
160.1300049,48.00999832,21.87000084
158.6100006,32.20000076,20.72999954
0,0,19.45000076
0,0,18.20000076
0,0,17.12000084
0,0,16.17000008
0,0,15.25
0,0,14.27999973
0,0,13.15999985
0,0,11.80000019
0,0,10.22000027
0,0,8.869999886
0,0,8.300000191
56.90000153,19.34000015,9.029999733
110.1299973,110.1299973,10.85000038
336.6600037,114.4000015,13.19999981
286.5400085,286.5400085,15.60000038
620.9299927,211,17.89999962
420.8999939,420.8999939,20.05999947
446.3599854,446.3599854,22
744.0499878,252.8399963,23.67000008
1006.690002,231.3899994,25
830.2299805,190.8300018,25.70000076
408.6199951,138.8600006,25.35000038
150.4700012,150.4700012,24.45000076
67.62000275,67.62000275,23.28000069
0,0,22.06999969
0,0,21.10000038
0,0,20.53000069
0,0,20.20000076
0,0,19.87000084
0,0,19.29000092
0,0,18.20999908
0,0,16.39999962
0,0,13.84000015
0,0,11.44999981
0,0,10.39999962
140.1699982,58.65999985,11.01000023
109.5699997,109.5699997,12.38000011
195.6699982,195.6699982,13.80000019
282.8200073,282.8200073,14.75
359.5100098,359.5100098,15.40999985
414.5799866,414.5799866,16.10000038
1199.98999,502.1600037,17.19000053
430.4200134,430.4200134,19.01000023
388.6799927,388.6799927,21.89999962
320.8699951,320.8699951,24.5
237.1600037,237.1600037,24.09000015
149.2100067,149.2100067,23.05999947
67.76000214,67.76000214,21.72999954
2.549999952,1.070000052,20.40999985
0,0,19.39999962
0,0,18.92000008
0,0,18.79000092
0,0,18.70999908
0,0,18.40999985
0,0,17.60000038
0,0,16
0,0,13.56999969
0,0,11.23999977
0,0,10.19999981
90.70999908,35.24000168,11.14999962
110.7099991,110.7099991,13.31999969
196.6199951,196.6199951,15.69999981
283.5,283.5,17.47999954
925.5999756,359.6000061,18.71999931
414.7600098,414.7600098,19.70999908
439.6099854,439.6099854,20.72999954
430.5299988,430.5299988,22.05999947
1000.309998,388.6199951,24
826.5800171,321.1300049,25.70000076
237.9900055,237.9900055,25.44000053
150.2700043,150.2700043,24.75
68.91999817,68.91999817,23.78000069
4.449999809,1.730000019,22.68000031
0,0,21.60000038
0,0,20.63999939
0,0,19.79000092
0,0,18.96999931
0,0,18.12999916
0,0,17.19000053
0,0,16.10000038
0,0,14.86999989
0,0,13.84000015
0,0,13.39999962
56.90999985,24.26000023,14.15999985
358.8099976,108.6100006,16.01000023
308.5899963,131.5800018,18.29999924
870.75,263.5799866,20.47999954
562.8200073,239.9799957,22.42000008
648.1400146,276.3599854,24.10000038
403.4200134,403.4200134,25.51000023
395.1199951,395.1199951,26.61000061
357.1400146,357.1400146,27.39999962
502.8900146,214.4299927,27.86000061
219.1100006,219.1100006,28
138.8300018,138.8300018,27.42000008
64.29000092,64.29000092,26.13999939
2.619999886,2.619999886,24.84000015
0,0,24.20000076
0,0,24.20000076
0,0,22.73999977
0,0,19.98999977
0,0,16.88999939
0,0,14.35000038
0,0,13.30000019
0,0,12.80000019
0,0,11.90999985
0,0,11.60000038
58.40999985,22.07999992,12.53999996
190.5200043,49.40000153,14.36999989
308.519989,116.6100006,16.5
480.5899963,124.6100006,18.40999985
560.6699829,211.9100037,20.01000023
379.0100098,379.0100098,21.30999947
683.5300293,258.3500061,22.34000015
726.7399902,188.4299927,23.10000038
605.460022,228.8399963,23.60000038
544.0800171,141.0700073,23.86000061
404.2600098,104.8099976,23.88999939
236.7799988,89.48999786,23.68000031
65.01999664,65.01999664,23.25
3.619999886,3.619999886,22.59000015
0,0,21.70000076
0,0,20.60000038
0,0,19.32999992
0,0,17.94000053
0,0,16.46999931
0,0,14.97999954
0,0,13.5
0,0,12.13000011
0,0,11.10000038
0,0,10.69999981
44.41999817,9.130000114,11.60000038
239.9700012,31.04999924,13.72000027
419.7099915,54.29999924,16.20000076
600.9500122,77.76000214,18.32999992
414.3900146,85.16000366,20
874.1300049,113.0999985,21.22999954
504.730011,103.7200012,22.06999969
906.8900146,117.3399963,22.54999924
820.4699707,106.1600037,22.70000076
679.8800049,87.97000122,22.5
506.0100098,65.47000122,21.97999954
322.769989,41.75999832,21.25
152.25,19.70000076,20.42000008
10.64999962,1.379999995,19.60000038
0,0,18.89999962
0,0,18.20000076
0,0,16.77000046
0,0,14.80000019
0,0,12.78999996
0,0,11.22999954
0,0,10.60000038
0,0,10.02999973
0,0,8.949999809
0,0,8.300000191
162.75,79.86000061,8.760000229
99.76000214,99.76000214,10.03999996
173.6300049,173.6300049,11.60000038
248.0599976,248.0599976,12.98999977
313.3599854,313.3599854,14.13000011
1163.329956,570.8200073,15.02000046
381.3299866,381.3299866,15.67000008
373.5899963,373.5899963,16.10000038
338.1400146,338.1400146,16.29999924
280.4500122,280.4500122,16.29000092
209.0800018,209.0800018,16.10000038
133.8000031,133.8000031,15.77000046
63.65999985,63.65999985,15.31999969
5.329999924,5.329999924,14.77999973
0,0,14.19999981
0,0,13.60000038
0,0,13.01000023
0,0,12.46000004
0,0,11.97000027
0,0,11.57999992
0,0,11.30000019
0,0,11.15999985
0,0,11.10999966
0,0,11.10000038
31.59000015,23,11.40999985
89.63999939,65.25,12.11999989
155.2899933,113.0400009,12.89999962
221.3699951,161.1399994,13.47999954
279.3099976,203.3099976,13.89000034
320.8200073,233.5299988,14.21000004
339.6000061,247.1999969,14.53999996
332.730011,242.1999969,14.97000027
301.2900085,219.3099976,15.60000038
250.1100006,182.0599976,16.38999939
101.9499969,101.9499969,16.79999924
119.8899994,87.26999664,16.53000069
31.39999962,31.39999962,15.88000011
5.570000172,4.050000191,15.10999966
0,0,14.5
0,0,14.22000027
0,0,14.19999981
0,0,14.27999973
0,0,14.31000042
0,0,14.14000034
0,0,13.60000038
0,0,12.65999985
0,0,11.72999954
0,0,11.30000019
68.87000275,24.82999992,11.67000008
112.8000031,112.8000031,12.68999958
331.1600037,119.4100037,14.19999981
276.7099915,276.7099915,16.04999924
593.6799927,214.0800018,18.07999992
1168.119995,286.6700134,20.14999962
721.2000122,260.0599976,22.11000061
706.6699829,254.8200073,23.80999947
376.0299988,376.0299988,25.10000038
312.4299927,312.4299927,25.86000061
233.6699982,233.6699982,26.10000038
256.1600037,92.37000275,25.76000023
123.9199982,44.68999863,24.85000038
7.96999979,7.96999979,23.54000092
0,0,22
0,0,20.37000084
0,0,18.68000031
0,0,16.97999954
0,0,15.26000023
0,0,13.56000042
0,0,11.89999962
0,0,10.34000015
0,0,9.159999847
0,0,8.699999809
78.54000092,22.12000084,10.06999969
126.5400009,126.5400009,13.27000046
217.2400055,217.2400055,16.89999962
308.3800049,308.3800049,19.86000061
660.8800049,186.1000061,22.06999969
1170.410034,220.9499969,23.72999954
802.1500244,225.8800049,25.04000092
461.730011,461.730011,26.20000076
418.4500122,418.4500122,27.39999962
592.4000244,166.8099976,28.29999924
260.6499939,260.6499939,27.67000008
286.6099854,80.69999695,26.07999992
82.08999634,82.08999634,23.96999931
16.97999954,4.78000021,21.79000092
0,0,20
0,0,18.92000008
0,0,18.45000076
0,0,18.36000061
0,0,18.44000053
0,0,18.45999908
0,0,18.20000076
0,0,17.54999924
0,0,16.84000015
0,0,16.5
95.94999695,4.480000019,17.07999992
259.0599976,12.10000038,18.40999985
442.8399963,20.69000053,19.89999962
627.3400269,29.30999947,21.09000015
788.8400269,36.86000061,22.04000092
904.4099731,42.25999832,22.92000008
956.6799927,44.70000076,23.92000008
937.5599976,43.79999924,25.21999931
850.0300293,39.70999908,27
707.460022,33.04999924,28.5
530.7299805,24.79999924,28.01000023
343.7999878,16.05999947,26.77000046
168.9100037,7.889999866,25.09000015
22.48999977,1.049999952,23.29000092
0,0,21.70000076
0,0,20.54999924
0,0,19.73999977
0,0,19.11000061
0,0,18.47999954
0,0,17.67000008
0,0,16.5
0,0,14.93999958
0,0,13.52000046
0,0,12.89999962
89.12999725,8.199999809,13.94999981
237.0700073,21.81999969,16.47999954
403.5400085,37.13999939,19.60000038
570.539978,52.50999832,22.53000069
716.6300049,65.94999695,25.11000061
821.1400146,75.56999969,27.29000092
868.4000244,79.91999817,29.05999947
851.1099854,78.33000183,30.37000084
771.9699707,71.04000092,31.20000076
643.0200195,59.18000031,31.5
483.1000061,44.45999908,30.89999962
313.8399963,28.87999916,29.44000053
155.3200073,14.28999996,27.67000008
22.40999985,2.059999943,26.11000061
0,0,25.29999924
0,0,25.29999924
0,0,24.71999931
0,0,23.44000053
0,0,21.76000023
0,0,19.97999954
0,0,18.39999962
0,0,17.28000069
0,0,16.62999916
0,0,16.44000053
51.84000015,10.35999966,16.68000031
245.1699982,30.63999939,17.30999947
415.6300049,51.93999863,18.29999924
586.4899902,73.30000305,19.61000061
735.8800049,91.97000122,21.07999992
842.7199707,105.3199997,22.53000069
891.0100098,111.3499985,23.78000069
873.3400269,109.1500015,24.67000008
439.3500061,87.80000305,25
660.6099854,82.55999756,22.70999908
275.5700073,55.06999969,18.03000069
323.7999878,40.47000122,14.19999981
161.3899994,20.17000008,13.64999962
13.86999989,2.769999981,15.36999989
0,0,17.5
0,0,18.55999947
0,0,18.48999977
0,0,17.62000084
0,0,16.26000023
0,0,14.71000004
0,0,13.30000019
0,0,12.27999973
0,0,11.68999958
0,0,11.5
76.55999756,24.77000046,12.68000031
116.3099976,116.3099976,15.47000027
196.3999939,196.3999939,18.70000076
470.8999939,152.3500061,21.42000008
803.3599854,177.9499969,23.47999954
675.539978,218.5599976,24.89999962
419.4599915,419.4599915,25.72999954
699.9899902,226.4700012,26
635.4000244,205.5700073,25.20000076
530.1099854,171.5,23.88999939
399.4200134,129.2200012,22.52000046
355.1199951,78.66000366,21.17000008
130.9400024,42.36000061,19.94000053
12.71000004,12.71000004,18.92000008
0,0,18.20000076
0,0,17.84000015
0,0,17.70000076
0,0,17.62000084
0,0,17.42000008
0,0,16.94000053
0,0,16
0,0,14.56999969
0,0,13.21000004
0,0,12.60000038
73.61000061,31.38999939,13.59000015
110.3799973,110.3799973,15.88000011
316.0799866,134.7799988,18.39999962
261.0100098,261.0100098,20.31999969
326.8299866,326.8299866,21.56999969
373.8599854,373.8599854,22.29000092
672.6500244,286.8099976,22.62000084
387.3399963,387.3399963,22.70000076
351.730011,351.730011,22.39999962
499.9500122,213.1799927,21.82999992
794.5999756,240.5299988,21.12999916
247.0599976,105.3499985,20.32999992
310.5899963,94.01999664,19.45000076
21.86000061,9.319999695,18.53000069
0,0,17.60000038
0,0,16.68000031
0,0,15.75
0,0,14.80000019
0,0,13.77999973
0,0,12.68999958
0,0,11.5
0,0,10.23999977
0,0,9.220000267
0,0,8.800000191
99.20999908,7.329999924,10.11999989
250.1199951,18.47999954,13.06000042
419.1499939,30.96999931,16.10000038
588.1799927,43.45999908,18.04999924
735.75,54.36000061,19.04000092
841.1699829,62.15000153,19.52000046
888.8099976,65.66999817,19.94000053
871.3800049,64.37999725,20.75
791.5700073,58.47999954,22.39999962
661.4099731,48.86999893,24.10000038
499.7200012,36.91999817,23.68000031
328.1400146,24.23999977,22.59000015
166.8300018,12.32999992,21.12999916
30.79999924,2.279999971,19.57999992
0,0,18.20000076
0,0,17.21999931
0,0,16.54000092
0,0,16.03000069
0,0,15.52000046
0,0,14.85999966
0,0,13.89999962
0,0,12.60999966
0,0,11.42000008
0,0,10.89999962
54.31999969,10.81999969,11.76000023
234.75,29.20999908,13.86999989
225.9499969,44.99000168,16.5
549.0700073,68.31999969,19.04999924
686.1500244,85.37000275,21.38999939
784.0599976,97.55000305,23.48999977
828.289978,103.0599976,25.31999969
812.1099854,101.0400009,26.87000084
738,91.81999969,28.10000038
617.0999756,76.77999878,28.96999931
466.8599854,58.09000015,29.29999924
307.3299866,38.24000168,28.93000031
157.2200012,19.55999947,28.04000092
30.45999908,3.789999962,26.92000008
0,0,25.89999962
0,0,25.19000053
0,0,24.67000008
0,0,24.13999939
0,0,23.40999985
0,0,22.26000023
0,0,20.5
0,0,18.12000084
0,0,15.94999981
0,0,15
53.5,13.43000031,15.65999985
248.9900055,41.04999924,17.14999962
219.2400055,55.02000046,18.70000076
579.3300171,95.51000214,19.75
723.289978,119.2399979,20.44000053
826.0700073,136.1900024,21.11000061
461.7399902,115.8700027,22.06999969
855.5200195,141.0399933,23.65999985
777.7199707,128.2200012,26.20000076
650.7800293,107.2900009,28.5
260.8900146,65.47000122,28.05999947
172.1600037,43.20000076,27.02000046
167.4100037,27.60000038,25.80999947
33.90000153,5.590000153,24.86000061
0,0,24.60000038
0,0,25
0,0,24.68000031
0,0,23.62000084
0,0,22.30999947
0,0,21.18000031
0,0,20.70000076
0,0,20.70000076
0,0,20.69000053
0,0,20.65999985
12.06999969,12.06999969,20.59000015
29.38999939,29.38999939,20.47999954
48.74000168,48.74000168,20.29999924
68.04000092,68.04000092,20.05999947
84.87000275,84.87000275,19.77000046
96.87999725,96.87999725,19.48999977
102.3099976,102.3099976,19.23999977
100.3199997,100.3199997,19.06999969
91.23000336,91.23000336,19
76.40000153,76.40000153,18.70999908
57.93999863,57.93999863,18.10000038
38.33000183,38.33000183,17.59000015
19.84000015,19.84000015,17.60000038
4.179999828,4.179999828,18.32999992
0,0,19.20000076
0,0,19.56999969
0,0,19.43000031
0,0,18.94000053
0,0,18.23999977
0,0,17.46999931
0,0,16.79999924
0,0,16.34000015
0,0,16.07999992
0,0,16
89.02999878,23.95999908,16.37000084
254.0500031,45.49000168,17.28000069
354.7000122,95.45999908,18.39999962
585.2299805,104.7799988,19.46999931
616.1099854,165.8000031,20.46999931
412.9200134,412.9200134,21.43000031
742.1900024,199.7299957,22.39999962
727.8400269,195.8699951,23.40999985
662.1099854,178.1799927,24.5
656.7600098,117.5899963,25.59000015
421.3299866,113.3799973,26.10000038
164.0800018,164.0800018,25.72999954
145.3800049,39.11999893,24.78000069
37.68999863,6.75,23.48999977
0,0,22.10000038
0,0,20.80999947
0,0,19.65999985
0,0,18.62999916
0,0,17.71999931
0,0,16.90999985
0,0,16.20000076
0,0,15.59000015
0,0,15.15999985
0,0,15
34.61999893,34.61999893,15.36999989
82.62999725,82.62999725,16.21999931
136.1300049,136.1300049,17.20000076
189.4400024,189.4400024,18
235.8800049,235.8800049,18.62999916
269,269,19.19000053
283.9599915,283.9599915,19.77000046
278.4899902,278.4899902,20.44000053
253.4199982,253.4199982,21.29999924
212.5,212.5,22.29999924
161.5599976,161.5599976,22.79999924
107.3600006,107.3600006,22.42000008
56.16999817,56.16999817,21.48999977
12.73999977,12.73999977,20.28000069
0,0,19.10000038
0,0,18.17000008
0,0,17.47999954
0,0,16.98999977
0,0,16.63999939
0,0,16.36000061
0,0,16.10000038
0,0,15.81999969
0,0,15.60000038
0,0,15.5
29.92000008,29.92000008,15.80000019
70.73999786,70.73999786,16.47999954
116.1699982,116.1699982,17.20000076
161.4199982,161.4199982,17.70000076
200.8099976,200.8099976,18.04999924
228.9100037,228.9100037,18.38999939
241.5899963,241.5899963,18.86000061
236.9499969,236.9499969,19.62000084
215.6900024,215.6900024,20.79999924
180.9799957,180.9799957,22.30999947
137.7599945,137.7599945,23.10000038
91.73999786,91.73999786,22.56999969
48.25,48.25,21.27000046
11.30000019,11.30000019,19.63999939
0,0,18.10000038
0,0,16.98999977
0,0,16.26000023
0,0,15.76000023
0,0,15.35000038
0,0,14.88000011
0,0,14.19999981
0,0,13.26000023
0,0,12.39000034
0,0,12
53.61999893,38.04999924,12.92000008
59.18000031,59.18000031,15.06999969
96.90000153,96.90000153,17.5
285.3299866,202.4799957,19.44000053
354.6700134,251.6900024,20.77000046
404.1099854,286.769989,21.54999924
200.9199982,200.9199982,21.85000038
418.2600098,296.8200073,21.70999908
380.8599854,270.269989,21.20000076
150.6699982,150.6699982,20.37000084
114.8199997,114.8199997,19.32999992
76.62000275,76.62000275,18.18000031
85.94999695,60.99000168,17.02000046
9.770000458,9.770000458,15.96000004
0,0,15.10000038
0,0,14.52000046
0,0,14.15999985
0,0,13.94999981
0,0,13.80000019
0,0,13.64999962
0,0,13.39999962
0,0,13.02000046
0,0,12.65999985
0,0,12.5
125.5,65.87000275,12.60999966
97.73999786,97.73999786,12.88000011
159.5800018,159.5800018,13.19999981
221.0899963,221.0899963,13.51000023
274.6000061,274.6000061,13.85999966
932.460022,489.3800049,14.31000042
329.9500122,329.9500122,14.93000031
323.6499939,323.6499939,15.81000042
294.7999878,294.7999878,17
738.4500122,387.5599976,18.38999939
188.9400024,188.9400024,19.10000038
376.7099915,197.7100067,18.79000092
67.09999847,67.09999847,18.02000046
16.64999962,16.64999962,17.04000092
0,0,16.10000038
0,0,15.38000011
0,0,14.82999992
0,0,14.36999989
0,0,13.86999989
0,0,13.25
0,0,12.39999962
0,0,11.31000042
0,0,10.32999992
0,0,9.899999619
126.6399994,1.970000029,11.40999985
291.6300049,4.539999962,14.76000023
474.8200073,7.389999866,18.20000076
656.9099731,10.22999954,20.35000038
815.2399902,12.68999958,21.37999916
928.0700073,14.44999981,21.86000061
978.9899902,15.23999977,22.32999992
960.3699951,14.94999981,23.36000061
875.0200195,13.61999989,25.5
735.5599976,11.44999981,27.70000076
561.7399902,8.75,27.21999931
376.3699951,5.860000134,25.97999954
200.8099976,3.130000114,24.31999969
51.15999985,0.800000012,22.54999924
0,0,21
0,0,19.89999962
0,0,19.12999916
0,0,18.51000023
0,0,17.85000038
0,0,16.94000053
0,0,15.60000038
0,0,13.78999996
0,0,12.13000011
0,0,11.39999962
122.0299988,4.440000057,13.18999958
278.7600098,10.14000034,17.20000076
452.6400146,16.46999931,21.39999962
625.3800049,22.76000023,24.18000031
775.5300293,28.21999931,25.62000084
882.5,32.11000061,26.21999931
930.7600098,33.86999893,26.5
913.1199951,33.22999954,26.95999908
832.210022,30.28000069,28.10000038
699.9799805,25.46999931,29.39999962
535.1199951,19.46999931,28.93000031
359.2200012,13.06999969,27.72999954
192.5099945,7,26.11000061
